lot_number,timestamp,test_type,measurement_value,pass_fail,operator_id,station_id
LOT339,2024-09-03 00:30:00,BATTERY_LIFE,166.6,PASS,OP005,QC-ST-05
LOT339,2024-09-03 01:00:00,BATTERY_LIFE_HUMID,161.7,PASS,OP002,QC-ST-05
LOT339,2024-09-03 01:30:00,BATTERY_LIFE_HUMID,174.0,PASS,OP004,QC-ST-02
LOT339,2024-09-03 02:00:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-05
LOT339,2024-09-03 02:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-03
LOT339,2024-09-03 03:00:00,BATTERY_LIFE_HUMID,163.3,PASS,OP005,QC-ST-03
LOT339,2024-09-03 03:30:00,MOISTURE_THRESHOLD,84.3,PASS,OP001,QC-ST-03
LOT339,2024-09-03 04:00:00,THERMAL_CYCLING,92.2,PASS,OP005,QC-ST-03
LOT339,2024-09-03 04:30:00,THERMAL_CYCLING,92.7,PASS,OP001,QC-ST-03
LOT339,2024-09-03 05:00:00,MOISTURE_THRESHOLD,86.6,PASS,OP006,QC-ST-01
LOT339,2024-09-03 05:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-03
LOT339,2024-09-03 06:00:00,MOISTURE_THRESHOLD,83.1,PASS,OP003,QC-ST-01
LOT339,2024-09-03 06:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-01
LOT339,2024-09-03 07:00:00,MOISTURE_THRESHOLD,84.9,PASS,OP002,QC-ST-01
LOT339,2024-09-03 07:30:00,THERMAL_CYCLING,86.8,PASS,OP002,QC-ST-02
LOT339,2024-09-03 08:00:00,BATTERY_LIFE,162.0,PASS,OP002,QC-ST-04
LOT339,2024-09-03 08:30:00,THERMAL_CYCLING,89.7,PASS,OP006,QC-ST-03
LOT339,2024-09-03 09:00:00,MOISTURE_THRESHOLD,84.1,PASS,OP004,QC-ST-04
LOT339,2024-09-03 09:30:00,BATTERY_LIFE_HUMID,173.0,PASS,OP002,QC-ST-01
LOT339,2024-09-04 00:00:00,THERMAL_CYCLING,94.1,PASS,OP004,QC-ST-04
LOT339,2024-09-04 00:30:00,BATTERY_LIFE,168.1,PASS,OP002,QC-ST-04
LOT339,2024-09-04 01:00:00,BATTERY_LIFE,172.5,PASS,OP002,QC-ST-02
LOT339,2024-09-04 01:30:00,THERMAL_CYCLING,93.7,PASS,OP005,QC-ST-03
LOT339,2024-09-04 02:00:00,THERMAL_CYCLING,92.7,PASS,OP002,QC-ST-05
LOT339,2024-09-04 02:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-01
LOT339,2024-09-04 03:00:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-05
LOT339,2024-09-04 03:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-02
LOT339,2024-09-04 04:00:00,THERMAL_CYCLING,85.9,PASS,OP006,QC-ST-03
LOT339,2024-09-04 04:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-03
LOT339,2024-09-04 05:00:00,MOISTURE_THRESHOLD,82.2,PASS,OP002,QC-ST-02
LOT339,2024-09-04 05:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-05
LOT339,2024-09-04 06:00:00,MOISTURE_THRESHOLD,83.7,PASS,OP004,QC-ST-04
LOT339,2024-09-04 06:30:00,MOISTURE_THRESHOLD,87.2,PASS,OP001,QC-ST-05
LOT339,2024-09-04 07:00:00,MOISTURE_THRESHOLD,87.4,PASS,OP001,QC-ST-03
LOT339,2024-09-04 07:30:00,BATTERY_LIFE,161.9,PASS,OP002,QC-ST-01
LOT339,2024-09-04 08:00:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-05
LOT339,2024-09-04 08:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-01
LOT339,2024-09-04 09:00:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-05
LOT339,2024-09-04 09:30:00,BATTERY_LIFE_HUMID,164.7,PASS,OP006,QC-ST-03
LOT339,2024-09-05 00:00:00,BATTERY_LIFE_HUMID,172.6,PASS,OP003,QC-ST-01
LOT339,2024-09-05 00:30:00,THERMAL_CYCLING,92.5,PASS,OP005,QC-ST-05
LOT339,2024-09-05 01:00:00,THERMAL_CYCLING,91.2,PASS,OP003,QC-ST-04
LOT339,2024-09-05 01:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-03
LOT339,2024-09-05 02:00:00,MOISTURE_THRESHOLD,82.4,PASS,OP005,QC-ST-01
LOT339,2024-09-05 02:30:00,MOISTURE_THRESHOLD,82.4,PASS,OP002,QC-ST-05
LOT339,2024-09-05 03:00:00,MOISTURE_THRESHOLD,84.1,PASS,OP001,QC-ST-02
LOT339,2024-09-05 03:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-03
LOT339,2024-09-05 04:00:00,BATTERY_LIFE,172.9,PASS,OP003,QC-ST-04
LOT339,2024-09-05 04:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-04
LOT339,2024-09-05 05:00:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-01
LOT339,2024-09-05 05:30:00,THERMAL_CYCLING,90.9,PASS,OP002,QC-ST-04
LOT339,2024-09-05 06:00:00,MOISTURE_THRESHOLD,84.0,PASS,OP005,QC-ST-04
LOT339,2024-09-05 06:30:00,BATTERY_LIFE,165.1,PASS,OP005,QC-ST-01
LOT339,2024-09-05 07:00:00,THERMAL_CYCLING,90.7,PASS,OP006,QC-ST-05
LOT339,2024-09-05 07:30:00,THERMAL_CYCLING,85.1,PASS,OP006,QC-ST-02
LOT339,2024-09-05 08:00:00,THERMAL_CYCLING,87.2,PASS,OP005,QC-ST-01
LOT339,2024-09-05 08:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-05
LOT339,2024-09-05 09:00:00,MOISTURE_THRESHOLD,84.4,PASS,OP004,QC-ST-05
LOT339,2024-09-05 09:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-01
LOT339,2024-09-06 00:00:00,BATTERY_LIFE_HUMID,170.0,PASS,OP004,QC-ST-02
LOT339,2024-09-06 00:30:00,MOISTURE_THRESHOLD,84.0,PASS,OP006,QC-ST-03
LOT339,2024-09-06 01:00:00,MOISTURE_THRESHOLD,83.7,PASS,OP005,QC-ST-01
LOT339,2024-09-06 01:30:00,BATTERY_LIFE_HUMID,174.1,PASS,OP003,QC-ST-04
LOT339,2024-09-06 02:00:00,THERMAL_CYCLING,88.5,PASS,OP006,QC-ST-04
LOT339,2024-09-06 02:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-02
LOT339,2024-09-06 03:00:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-01
LOT339,2024-09-06 03:30:00,BATTERY_LIFE_HUMID,170.5,PASS,OP005,QC-ST-03
LOT339,2024-09-06 04:00:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-02
LOT339,2024-09-06 04:30:00,THERMAL_CYCLING,88.1,PASS,OP001,QC-ST-02
LOT339,2024-09-06 05:00:00,THERMAL_CYCLING,86.5,PASS,OP004,QC-ST-05
LOT339,2024-09-06 05:30:00,BATTERY_LIFE,174.7,PASS,OP002,QC-ST-03
LOT339,2024-09-06 06:00:00,BATTERY_LIFE_HUMID,49.8,FAIL,OP004,QC-ST-04
LOT339,2024-09-06 06:30:00,BATTERY_LIFE,173.1,PASS,OP006,QC-ST-03
LOT339,2024-09-06 07:00:00,MOISTURE_THRESHOLD,87.2,PASS,OP001,QC-ST-02
LOT339,2024-09-06 07:30:00,BATTERY_LIFE,170.7,PASS,OP005,QC-ST-02
LOT339,2024-09-06 08:00:00,MOISTURE_THRESHOLD,82.1,PASS,OP006,QC-ST-02
LOT339,2024-09-06 08:30:00,BATTERY_LIFE,167.8,PASS,OP002,QC-ST-04
LOT339,2024-09-06 09:00:00,BATTERY_LIFE,161.3,PASS,OP004,QC-ST-03
LOT339,2024-09-06 09:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-02
LOT339,2024-09-07 00:00:00,BATTERY_LIFE,163.7,PASS,OP005,QC-ST-04
LOT339,2024-09-07 00:30:00,THERMAL_CYCLING,87.2,PASS,OP002,QC-ST-04
LOT339,2024-09-07 01:00:00,MOISTURE_THRESHOLD,85.7,PASS,OP006,QC-ST-05
LOT339,2024-09-07 01:30:00,MOISTURE_THRESHOLD,85.0,PASS,OP004,QC-ST-02
LOT339,2024-09-07 02:00:00,BATTERY_LIFE,163.3,PASS,OP001,QC-ST-03
LOT339,2024-09-07 02:30:00,THERMAL_CYCLING,86.5,PASS,OP003,QC-ST-05
LOT339,2024-09-07 03:00:00,BATTERY_LIFE_HUMID,161.7,PASS,OP006,QC-ST-02
LOT339,2024-09-07 03:30:00,BATTERY_LIFE_HUMID,173.2,PASS,OP003,QC-ST-04
LOT339,2024-09-07 04:00:00,MOISTURE_THRESHOLD,87.4,PASS,OP006,QC-ST-01
LOT339,2024-09-07 04:30:00,BATTERY_LIFE_HUMID,169.9,PASS,OP006,QC-ST-01
LOT339,2024-09-07 05:00:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-01
LOT339,2024-09-07 05:30:00,THERMAL_CYCLING,88.6,PASS,OP002,QC-ST-04
LOT339,2024-09-07 06:00:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-05
LOT339,2024-09-07 06:30:00,BATTERY_LIFE,167.2,PASS,OP001,QC-ST-02
LOT339,2024-09-07 07:00:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-03
LOT339,2024-09-07 07:30:00,THERMAL_CYCLING,93.8,PASS,OP001,QC-ST-01
LOT339,2024-09-07 08:00:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-05
LOT339,2024-09-07 08:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-03
LOT339,2024-09-07 09:00:00,BATTERY_LIFE,166.7,PASS,OP005,QC-ST-04
LOT339,2024-09-07 09:30:00,BATTERY_LIFE_HUMID,174.3,PASS,OP005,QC-ST-05
LOT339,2024-09-08 00:00:00,BATTERY_LIFE_HUMID,166.8,PASS,OP006,QC-ST-03
LOT339,2024-09-08 00:30:00,BATTERY_LIFE_HUMID,164.0,PASS,OP005,QC-ST-04
LOT339,2024-09-08 01:00:00,MOISTURE_THRESHOLD,86.7,PASS,OP005,QC-ST-03
LOT339,2024-09-08 01:30:00,BATTERY_LIFE,171.2,PASS,OP002,QC-ST-02
LOT339,2024-09-08 02:00:00,BATTERY_LIFE,171.1,PASS,OP004,QC-ST-05
LOT339,2024-09-08 02:30:00,BATTERY_LIFE,168.4,PASS,OP006,QC-ST-03
LOT339,2024-09-08 03:00:00,BATTERY_LIFE,168.6,PASS,OP004,QC-ST-02
LOT339,2024-09-08 03:30:00,THERMAL_CYCLING,87.4,PASS,OP003,QC-ST-05
LOT339,2024-09-08 04:00:00,THERMAL_CYCLING,85.2,PASS,OP004,QC-ST-05
LOT339,2024-09-08 04:30:00,MOISTURE_THRESHOLD,84.9,PASS,OP003,QC-ST-01
LOT339,2024-09-08 05:00:00,MOISTURE_THRESHOLD,86.7,PASS,OP006,QC-ST-03
LOT339,2024-09-08 05:30:00,BATTERY_LIFE,162.3,PASS,OP003,QC-ST-01
LOT339,2024-09-08 06:00:00,BATTERY_LIFE,174.2,PASS,OP003,QC-ST-05
LOT339,2024-09-08 06:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-02
LOT339,2024-09-08 07:00:00,BATTERY_LIFE_HUMID,164.7,PASS,OP003,QC-ST-02
LOT339,2024-09-08 07:30:00,BATTERY_LIFE,162.5,PASS,OP005,QC-ST-05
LOT339,2024-09-08 08:00:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-05
LOT339,2024-09-08 08:30:00,BATTERY_LIFE,167.5,PASS,OP002,QC-ST-04
LOT339,2024-09-08 09:00:00,BATTERY_LIFE,164.7,PASS,OP003,QC-ST-01
LOT339,2024-09-08 09:30:00,BATTERY_LIFE,163.0,PASS,OP003,QC-ST-02
LOT339,2024-09-09 00:00:00,THERMAL_CYCLING,93.1,PASS,OP001,QC-ST-03
LOT339,2024-09-09 00:30:00,BATTERY_LIFE,169.4,PASS,OP006,QC-ST-01
LOT339,2024-09-09 01:00:00,THERMAL_CYCLING,88.6,PASS,OP004,QC-ST-05
LOT339,2024-09-09 01:30:00,BATTERY_LIFE_HUMID,174.3,PASS,OP003,QC-ST-03
LOT339,2024-09-09 02:00:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-02
LOT339,2024-09-09 02:30:00,BATTERY_LIFE_HUMID,172.2,PASS,OP004,QC-ST-01
LOT339,2024-09-09 03:00:00,BATTERY_LIFE_HUMID,169.7,PASS,OP002,QC-ST-02
LOT339,2024-09-09 03:30:00,MOISTURE_THRESHOLD,87.2,PASS,OP003,QC-ST-01
LOT339,2024-09-09 04:00:00,THERMAL_CYCLING,91.4,PASS,OP004,QC-ST-04
LOT339,2024-09-09 04:30:00,BATTERY_LIFE_HUMID,171.0,PASS,OP003,QC-ST-04
LOT339,2024-09-09 05:00:00,BATTERY_LIFE_HUMID,169.3,PASS,OP006,QC-ST-02
LOT339,2024-09-09 05:30:00,THERMAL_CYCLING,85.2,PASS,OP005,QC-ST-04
LOT339,2024-09-09 06:00:00,BATTERY_LIFE,163.4,PASS,OP003,QC-ST-02
LOT339,2024-09-09 06:30:00,MOISTURE_THRESHOLD,84.5,PASS,OP002,QC-ST-01
LOT339,2024-09-09 07:00:00,BATTERY_LIFE_HUMID,170.2,PASS,OP002,QC-ST-01
LOT339,2024-09-09 07:30:00,MOISTURE_THRESHOLD,87.0,PASS,OP005,QC-ST-02
LOT339,2024-09-09 08:00:00,BATTERY_LIFE,162.5,PASS,OP004,QC-ST-01
LOT339,2024-09-09 08:30:00,THERMAL_CYCLING,91.4,PASS,OP006,QC-ST-04
LOT339,2024-09-09 09:00:00,BATTERY_LIFE,170.9,PASS,OP004,QC-ST-01
LOT339,2024-09-09 09:30:00,BATTERY_LIFE,165.3,PASS,OP001,QC-ST-04
LOT339,2024-09-10 00:00:00,BATTERY_LIFE_HUMID,164.2,PASS,OP006,QC-ST-01
LOT339,2024-09-10 00:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-01
LOT339,2024-09-10 01:00:00,THERMAL_CYCLING,88.3,PASS,OP006,QC-ST-03
LOT339,2024-09-10 01:30:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-03
LOT339,2024-09-10 02:00:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-01
LOT339,2024-09-10 02:30:00,THERMAL_CYCLING,94.1,PASS,OP005,QC-ST-04
LOT339,2024-09-10 03:00:00,THERMAL_CYCLING,89.2,PASS,OP002,QC-ST-04
LOT339,2024-09-10 03:30:00,THERMAL_CYCLING,92.7,PASS,OP006,QC-ST-05
LOT339,2024-09-10 04:00:00,MOISTURE_THRESHOLD,86.8,PASS,OP005,QC-ST-05
LOT339,2024-09-10 04:30:00,THERMAL_CYCLING,94.2,PASS,OP004,QC-ST-03
LOT339,2024-09-10 05:00:00,BATTERY_LIFE,170.1,PASS,OP003,QC-ST-01
LOT339,2024-09-10 05:30:00,BATTERY_LIFE,166.6,PASS,OP002,QC-ST-01
LOT339,2024-09-10 06:00:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-04
LOT339,2024-09-10 06:30:00,BATTERY_LIFE,168.1,PASS,OP002,QC-ST-01
LOT339,2024-09-10 07:00:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-02
LOT339,2024-09-10 07:30:00,THERMAL_CYCLING,91.0,PASS,OP005,QC-ST-05
LOT339,2024-09-10 08:00:00,BATTERY_LIFE_HUMID,174.6,PASS,OP002,QC-ST-04
LOT339,2024-09-10 08:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-03
LOT339,2024-09-10 09:00:00,BATTERY_LIFE,164.6,PASS,OP004,QC-ST-02
LOT339,2024-09-10 09:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-02
LOT339,2024-09-11 00:00:00,MOISTURE_THRESHOLD,87.9,PASS,OP002,QC-ST-05
LOT339,2024-09-11 00:30:00,WATER_RESISTANCE,IP67,PASS,OP005,QC-ST-01
LOT339,2024-09-11 01:00:00,BATTERY_LIFE_HUMID,167.9,PASS,OP002,QC-ST-02
LOT339,2024-09-11 01:30:00,BATTERY_LIFE_HUMID,165.1,PASS,OP005,QC-ST-04
LOT339,2024-09-11 02:00:00,THERMAL_CYCLING,90.1,PASS,OP002,QC-ST-04
LOT339,2024-09-11 02:30:00,THERMAL_CYCLING,94.8,PASS,OP005,QC-ST-01
LOT339,2024-09-11 03:00:00,MOISTURE_THRESHOLD,83.1,PASS,OP001,QC-ST-02
LOT339,2024-09-11 03:30:00,THERMAL_CYCLING,89.5,PASS,OP002,QC-ST-03
LOT339,2024-09-11 04:00:00,BATTERY_LIFE_HUMID,161.9,PASS,OP001,QC-ST-01
LOT339,2024-09-11 04:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-05
LOT339,2024-09-11 05:00:00,BATTERY_LIFE_HUMID,167.1,PASS,OP003,QC-ST-01
LOT339,2024-09-11 05:30:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-02
LOT339,2024-09-11 06:00:00,THERMAL_CYCLING,94.8,PASS,OP001,QC-ST-01
LOT339,2024-09-11 06:30:00,BATTERY_LIFE_HUMID,167.2,PASS,OP006,QC-ST-01
LOT339,2024-09-11 07:00:00,BATTERY_LIFE_HUMID,173.0,PASS,OP002,QC-ST-02
LOT339,2024-09-11 07:30:00,MOISTURE_THRESHOLD,87.3,PASS,OP005,QC-ST-04
LOT339,2024-09-11 08:00:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-01
LOT339,2024-09-11 08:30:00,BATTERY_LIFE_HUMID,161.8,PASS,OP001,QC-ST-02
LOT339,2024-09-11 09:00:00,MOISTURE_THRESHOLD,83.0,PASS,OP006,QC-ST-02
LOT339,2024-09-11 09:30:00,THERMAL_CYCLING,92.3,PASS,OP006,QC-ST-03
LOT339,2024-09-12 00:00:00,BATTERY_LIFE_HUMID,160.7,PASS,OP004,QC-ST-01
LOT339,2024-09-12 00:30:00,WATER_RESISTANCE,IP67,PASS,OP001,QC-ST-04
LOT339,2024-09-12 01:00:00,BATTERY_LIFE_HUMID,162.0,PASS,OP006,QC-ST-04
LOT339,2024-09-12 01:30:00,BATTERY_LIFE_HUMID,171.8,PASS,OP001,QC-ST-05
LOT339,2024-09-12 02:00:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-03
LOT339,2024-09-12 02:30:00,THERMAL_CYCLING,85.6,PASS,OP004,QC-ST-05
LOT339,2024-09-12 03:00:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-01
LOT339,2024-09-12 03:30:00,BATTERY_LIFE,171.3,PASS,OP004,QC-ST-02
LOT339,2024-09-12 04:00:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-04
LOT339,2024-09-12 04:30:00,MOISTURE_THRESHOLD,83.3,PASS,OP005,QC-ST-02
LOT339,2024-09-12 05:00:00,MOISTURE_THRESHOLD,71.7,FAIL,OP001,QC-ST-04
LOT339,2024-09-12 05:30:00,MOISTURE_THRESHOLD,87.0,PASS,OP002,QC-ST-05
LOT339,2024-09-12 06:00:00,BATTERY_LIFE_HUMID,165.2,PASS,OP001,QC-ST-04
LOT339,2024-09-12 06:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-01
LOT339,2024-09-12 07:00:00,MOISTURE_THRESHOLD,84.7,PASS,OP006,QC-ST-02
LOT339,2024-09-12 07:30:00,BATTERY_LIFE,162.9,PASS,OP004,QC-ST-01
LOT339,2024-09-12 08:00:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-03
LOT339,2024-09-12 08:30:00,MOISTURE_THRESHOLD,87.6,PASS,OP002,QC-ST-02
LOT339,2024-09-12 09:00:00,BATTERY_LIFE,168.6,PASS,OP005,QC-ST-04
LOT339,2024-09-12 09:30:00,THERMAL_CYCLING,94.8,PASS,OP005,QC-ST-03
LOT339,2024-09-13 00:00:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-04
LOT339,2024-09-13 00:30:00,BATTERY_LIFE,165.0,PASS,OP002,QC-ST-01
LOT339,2024-09-13 01:00:00,MOISTURE_THRESHOLD,84.8,PASS,OP005,QC-ST-03
LOT339,2024-09-13 01:30:00,THERMAL_CYCLING,86.2,PASS,OP006,QC-ST-04
LOT339,2024-09-13 02:00:00,MOISTURE_THRESHOLD,82.8,PASS,OP001,QC-ST-02
LOT339,2024-09-13 02:30:00,THERMAL_CYCLING,91.3,PASS,OP002,QC-ST-05
LOT339,2024-09-13 03:00:00,BATTERY_LIFE,161.7,PASS,OP006,QC-ST-04
LOT339,2024-09-13 03:30:00,BATTERY_LIFE,170.1,PASS,OP005,QC-ST-02
LOT339,2024-09-13 04:00:00,BATTERY_LIFE,161.3,PASS,OP004,QC-ST-04
LOT339,2024-09-13 04:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-04
LOT339,2024-09-13 05:00:00,THERMAL_CYCLING,92.2,PASS,OP005,QC-ST-03
LOT339,2024-09-13 05:30:00,MOISTURE_THRESHOLD,85.0,PASS,OP005,QC-ST-04
LOT339,2024-09-13 06:00:00,THERMAL_CYCLING,91.1,PASS,OP006,QC-ST-01
LOT339,2024-09-13 06:30:00,THERMAL_CYCLING,92.2,PASS,OP005,QC-ST-05
LOT339,2024-09-13 07:00:00,THERMAL_CYCLING,91.2,PASS,OP002,QC-ST-03
LOT339,2024-09-13 07:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-03
LOT339,2024-09-13 08:00:00,BATTERY_LIFE,165.6,PASS,OP003,QC-ST-05
LOT339,2024-09-13 08:30:00,BATTERY_LIFE,169.4,PASS,OP001,QC-ST-01
LOT339,2024-09-13 09:00:00,THERMAL_CYCLING,91.4,PASS,OP004,QC-ST-01
LOT339,2024-09-13 09:30:00,MOISTURE_THRESHOLD,86.9,PASS,OP006,QC-ST-04
LOT339,2024-09-14 00:00:00,BATTERY_LIFE_HUMID,161.2,PASS,OP003,QC-ST-04
LOT339,2024-09-14 00:30:00,BATTERY_LIFE,169.4,PASS,OP004,QC-ST-02
LOT339,2024-09-14 01:00:00,MOISTURE_THRESHOLD,83.3,PASS,OP005,QC-ST-03
LOT339,2024-09-14 01:30:00,WATER_RESISTANCE,IP67,PASS,OP003,QC-ST-02
LOT339,2024-09-14 02:00:00,BATTERY_LIFE,162.8,PASS,OP004,QC-ST-03
LOT339,2024-09-14 02:30:00,MOISTURE_THRESHOLD,86.1,PASS,OP006,QC-ST-05
LOT339,2024-09-14 03:00:00,MOISTURE_THRESHOLD,84.6,PASS,OP001,QC-ST-01
LOT339,2024-09-14 03:30:00,WATER_RESISTANCE,IP67,PASS,OP006,QC-ST-05
LOT339,2024-09-14 04:00:00,MOISTURE_THRESHOLD,82.9,PASS,OP003,QC-ST-03
LOT339,2024-09-14 04:30:00,WATER_RESISTANCE,IP67,PASS,OP002,QC-ST-03
LOT339,2024-09-14 05:00:00,BATTERY_LIFE,168.7,PASS,OP003,QC-ST-02
LOT339,2024-09-14 05:30:00,BATTERY_LIFE_HUMID,166.1,PASS,OP002,QC-ST-05
LOT339,2024-09-14 06:00:00,MOISTURE_THRESHOLD,87.0,PASS,OP001,QC-ST-05
LOT339,2024-09-14 06:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-04
LOT339,2024-09-14 07:00:00,MOISTURE_THRESHOLD,87.6,PASS,OP002,QC-ST-05
LOT339,2024-09-14 07:30:00,WATER_RESISTANCE,IP67,PASS,OP004,QC-ST-01
LOT339,2024-09-14 08:00:00,THERMAL_CYCLING,88.0,PASS,OP002,QC-ST-01
LOT339,2024-09-14 08:30:00,BATTERY_LIFE,169.7,PASS,OP004,QC-ST-03
LOT339,2024-09-14 09:00:00,THERMAL_CYCLING,92.3,PASS,OP002,QC-ST-02
LOT339,2024-09-14 09:30:00,BATTERY_LIFE,169.8,PASS,OP005,QC-ST-01
